Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad,Reporte,Equipo,Fecha,Error,Tiempo
andino,hembra,678.34,24,17,negro,sano,26,Ser. No.: 6543BF2-X - Date: 2024-02-20 16:20:54.885 - Status: OK,1,2024-02-20T21:20:54Z,FALSE,14.296566665172575
peruano,macho,706.53,24,NA,blanco,NA,35,Ser. No.: 6543BF2-X - Date: 2024-02-20 16:34:51.285 - Status: OK,1,2024-02-20T21:34:51Z,FALSE,13.940000001589455
andino,macho,842,22,NA,marrón,NA,28,Ser. No.: 6543BF2-X - Date: 2024-02-20 16:54:24.932 - Status: OK,1,2024-02-20T21:54:24Z,FALSE,19.560783330599467
americano,hembra,757.95,24,20,blanco,sano,46,Ser. No.: 6543BF2-X - Date: 2024-02-21 08:00:15.438 - Status: OK,1,2024-02-21T13:00:15Z,FALSE,NA
americano,macho,NA,25,NA,tricolor,NA,54,Ser. No.: 6543BF2-X - Date: 2024-02-21 08:05:35.63 - Status: OK,1,2024-02-21T13:05:35Z,FALSE,5.336533335844676
andino,macho,859.33,25,19,blanco,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-21 08:23:09.058 - Status: OK,1,2024-02-21T13:23:09Z,FALSE,17.557133332888284
híbrido,hembra,802.89,NA,18,tricolor,sano,33,Ser. No.: 6543BF2-X - Date: 2024-02-21 08:31:22.627 - Status: OK,1,2024-02-21T13:31:22Z,FALSE,8.226150000095368
andino,macho,758.2,27,NA,rojizo,NA,30,Ser. No.: 6543BF2-X - Date: 2024-02-21 08:38:53.406 - Status: OK,1,2024-02-21T13:38:53Z,FALSE,7.512983330090841
peruano,macho,1033.94,29,21,blanco,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:01:24.749 - Status: OK,1,2024-02-21T14:01:24Z,FALSE,22.522383336226145
andino,macho,845.64,25,NA,blanco,NA,42,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:19:46.946 - Status: OK,1,2024-02-21T14:19:46Z,FALSE,18.369950000445048
peruano,macho,675.78,24,NA,marrón,NA,45,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:20:29.601 - Status: OK,1,2024-02-21T14:20:29Z,FALSE,0.7109166661898295
híbrido,hembra,919.99,22,23,tricolor,sano,19,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:26:55.592 - Status: OK,1,2024-02-21T14:26:55Z,FALSE,6.433183332284291
andino,hembra,520.51,NA,16,negro,sano,55,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:30:34.418 - Status: OK,1,2024-02-21T14:30:34Z,FALSE,3.647099999586741
peruano,macho,822.86,NA,19,marrón,sano,39,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:33:49.626 - Status: OK,1,2024-02-21T14:33:49Z,FALSE,3.2534666657447815
peruano,hembra,786.01,NA,18,blanco,sano,10,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:38:14.966 - Status: OK,1,2024-02-21T14:38:14Z,FALSE,4.4223333358764645
andino,macho,NA,27,19,tricolor,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:40:29.935 - Status: OK,1,2024-02-21T14:40:29Z,FALSE,2.249483331044515
andino,macho,744.64,29,NA,blanco,NA,14,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:44:20.497 - Status: OK,1,2024-02-21T14:44:20Z,FALSE,3.8427000006039935
peruano,hembra,762.89,NA,18,blanco,sano,17,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:51:32.749 - Status: OK,1,2024-02-21T14:51:32Z,FALSE,7.204200001557668
peruano,hembra,766.07,27,19,marrón,sano,34,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:52:22.31 - Status: OK,1,2024-02-21T14:52:22Z,FALSE,0.8260166645050049
peruano,macho,NA,29,19,pintado,NA,23,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:53:17.98 - Status: OK,1,2024-02-21T14:53:17Z,FALSE,0.9278333346048993
híbrido,hembra,512.45,22,16,blanco,sano,57,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:56:06.124 - Status: OK,1,2024-02-21T14:56:06Z,FALSE,2.802400000890096
peruano,hembra,793.83,NA,NA,negro,NA,24,Ser. No.: 6543BF2-X - Date: 2024-02-21 09:59:25.147 - Status: OK,1,2024-02-21T14:59:25Z,FALSE,3.3170500000317893
andino,macho,816.09,27,16,tricolor,gordo,14,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:13:21.326 - Status: OK,1,2024-02-21T15:13:21Z,FALSE,13.936316665013631
abisinio,macho,NA,22,15,marrón oscuro,NA,62,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:18:20.002 - Status: OK,1,2024-02-21T15:18:20Z,FALSE,4.97793333530426
peruano,macho,801.54,27,20,pintado,sano,33,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:23:38.653 - Status: OK,1,2024-02-21T15:23:38Z,FALSE,5.310850000381469
peruano,hembra,875.12,NA,NA,blanco,NA,20,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:26:39.905 - Status: OK,1,2024-02-21T15:26:39Z,FALSE,3.0208666642506916
andino,macho,NA,25,19,blanco,NA,41,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:29:10.698 - Status: OK,1,2024-02-21T15:29:10Z,FALSE,2.5132166663805644
peruano,hembra,779.01,24,18,marrón,sano,46,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:35:11.811 - Status: OK,1,2024-02-21T15:35:11Z,FALSE,6.018550002574921
peruano,hembra,730.98,26,NA,negro,NA,24,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:35:58.992 - Status: OK,1,2024-02-21T15:35:58Z,FALSE,0.7863499999046326
peruano,hembra,NA,25,18,negro,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:35:59.441 - Status: OK,1,2024-02-21T15:35:59Z,FALSE,0.00748333136240641
andino,macho,545.07,21,NA,tricolor,NA,59,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:47:10.651 - Status: OK,1,2024-02-21T15:47:10Z,FALSE,11.186833333969116
peruano,macho,1025.06,29,NA,blanco,NA,21,Ser. No.: 6543BF2-X - Date: 2024-02-21 10:55:29.826 - Status: OK,1,2024-02-21T15:55:29Z,FALSE,8.319583332538604
andino,hembra,676.2,18,16,blanco,sano,54,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:02:44.364 - Status: OK,1,2024-02-21T16:02:44Z,FALSE,7.242300001780192
peruano,macho,646.61,29,19,blanco,sano,14,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:03:28.981 - Status: OK,1,2024-02-21T16:03:28Z,FALSE,0.7436166644096375
peruano,macho,894.59,27,21,pintado,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:13:47.547 - Status: OK,1,2024-02-21T16:13:47Z,FALSE,10.30943333307902
peruano,hembra,NA,25,NA,pintado,NA,38,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:16:41.549 - Status: OK,1,2024-02-21T16:16:41Z,FALSE,2.9000333348910012
andino,macho,734.46,25,17,negro,gordo,38,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:19:25.884 - Status: OK,1,2024-02-21T16:19:25Z,FALSE,2.7389166673024494
andino,hembra,707.93,23,15,rojizo,gordo,16,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:34:03.455 - Status: OK,1,2024-02-21T16:34:03Z,FALSE,14.626183331012726
peruano,hembra,792.57,25,NA,blanco,NA,25,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:36:04.542 - Status: OK,1,2024-02-21T16:36:04Z,FALSE,2.0181166688601175
peruano,hembra,733.51,24,18,negro,sano,41,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:41:46.104 - Status: OK,1,2024-02-21T16:41:46Z,FALSE,5.692700000603994
andino,macho,836.38,19,20,marrón,sano,38,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:42:12.04 - Status: OK,1,2024-02-21T16:42:12Z,FALSE,0.4322666645050049
andino,hembra,719.22,21,16,blanco,gordo,15,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:58:32.443 - Status: OK,1,2024-02-21T16:58:32Z,FALSE,16.340050001939137
peruano,hembra,610.71,23,NA,pintado,NA,36,Ser. No.: 6543BF2-X - Date: 2024-02-21 11:59:22.3 - Status: OK,1,2024-02-21T16:59:22Z,FALSE,0.8309499979019165
híbrido,macho,1043.51,NA,NA,tricolor,NA,14,Ser. No.: 6543BF2-X - Date: 2024-02-21 12:02:45.937 - Status: OK,1,2024-02-21T17:02:45Z,FALSE,3.3939500013987223
andino,macho,713.39,27,NA,marrón,NA,27,Ser. No.: 6543BF2-X - Date: 2024-02-21 12:03:15.022 - Status: OK,1,2024-02-21T17:03:15Z,FALSE,0.4847500006357829
americano,macho,962.99,27,20,blanco,sano,49,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:09:50.336 - Status: OK,1,2024-02-21T18:09:50Z,FALSE,NA
abisinio,macho,713.63,25,16,marrón oscuro,gordo,63,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:12:42.109 - Status: OK,1,2024-02-21T18:12:42Z,FALSE,2.8628833333651227
peruano,macho,928.01,28,NA,blanco,NA,46,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:37:28.883 - Status: OK,1,2024-02-21T18:37:28Z,FALSE,24.779566665490467
híbrido,macho,563.78,NA,22,tricolor,flaco,48,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:40:07.031 - Status: OK,1,2024-02-21T18:40:07Z,FALSE,2.635800000031789
andino,macho,742.97,29,NA,negro,NA,43,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:52:55.373 - Status: OK,1,2024-02-21T18:52:55Z,FALSE,12.805700000127157
andino,macho,489.78,22,18,blanco,flaco,34,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:53:08.182 - Status: OK,1,2024-02-21T18:53:08Z,FALSE,0.21348333358764648
andino,macho,705.28,28,18,negro,sano,21,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:57:24.947 - Status: OK,1,2024-02-21T18:57:24Z,FALSE,4.279416668415069
andino,macho,711.8,30,18,negro,sano,39,Ser. No.: 6543BF2-X - Date: 2024-02-21 13:59:04.895 - Status: OK,1,2024-02-21T18:59:04Z,FALSE,1.6657999992370605
peruano,macho,950.91,NA,NA,blanco,NA,57,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:05:26.607 - Status: OK,1,2024-02-21T19:05:26Z,FALSE,6.3618666688601175
peruano,macho,NA,28,NA,pintado,NA,55,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:07:24.58 - Status: OK,1,2024-02-21T19:07:24Z,FALSE,1.9662166635195415
peruano,hembra,NA,30,18,negro,NA,49,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:13:04.908 - Status: OK,1,2024-02-21T19:13:04Z,FALSE,5.672133334477743
peruano,macho,742.7,24,NA,negro,NA,55,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:16:34.673 - Status: OK,1,2024-02-21T19:16:34Z,FALSE,3.496083335081736
abisinio,macho,619.68,26,16,marrón oscuro,sano,28,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:17:24.996 - Status: OK,1,2024-02-21T19:17:24Z,FALSE,0.8387166659037272
andino,macho,743.61,29,17,negro,gordo,22,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:26:07.872 - Status: OK,1,2024-02-21T19:26:07Z,FALSE,8.714599998792012
híbrido,macho,NA,21,24,pintado,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:28:29.775 - Status: OK,1,2024-02-21T19:28:29Z,FALSE,2.365050001939138
peruano,macho,784.42,NA,21,blanco,sano,65,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:30:21.009 - Status: OK,1,2024-02-21T19:30:21Z,FALSE,1.8538999994595848
abisinio,macho,NA,24,16,marrón oscuro,NA,64,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:37:56.005 - Status: OK,1,2024-02-21T19:37:56Z,FALSE,7.583266667524973
andino,macho,868.56,26,17,blanco,gordo,59,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:45:50.231 - Status: OK,1,2024-02-21T19:45:50Z,FALSE,7.903766663869222
peruano,macho,761.39,NA,20,blanco,sano,57,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:47:08.873 - Status: OK,1,2024-02-21T19:47:08Z,FALSE,1.310699999332428
peruano,hembra,875.39,26,19,negro,sano,57,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:48:44.409 - Status: OK,1,2024-02-21T19:48:44Z,FALSE,1.5922666668891907
peruano,hembra,760.21,29,18,blanco,sano,64,Ser. No.: 6543BF2-X - Date: 2024-02-21 14:57:25.599 - Status: OK,1,2024-02-21T19:57:25Z,FALSE,8.686500000953675
abisinio,macho,627.64,24,17,negro,sano,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:00:57.944 - Status: OK,1,2024-02-21T20:00:57Z,FALSE,3.5390833338101704
peruano,hembra,639.21,NA,18,negro,sano,19,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:02:09.815 - Status: OK,1,2024-02-21T20:02:09Z,FALSE,1.1978500008583068
híbrido,macho,658.38,16,21,tricolor,flaco,64,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:13:26.745 - Status: OK,1,2024-02-21T20:13:26Z,FALSE,11.282166663805643
peruano,macho,NA,27,19,negro,NA,66,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:13:27.191 - Status: OK,1,2024-02-21T20:13:27Z,FALSE,0.00743333498636881
peruano,hembra,752.99,27,NA,blanco,NA,23,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:16:12.127 - Status: OK,1,2024-02-21T20:16:12Z,FALSE,2.7489333351453147
andino,macho,822.39,22,19,negro,sano,65,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:17:11.772 - Status: OK,1,2024-02-21T20:17:11Z,FALSE,0.994083333015442
americano,macho,871.66,25,20,blanco,sano,30,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:20:58.522 - Status: OK,1,2024-02-21T20:20:58Z,FALSE,3.779166666666667
andino,macho,NA,25,18,negro,NA,40,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:29:02.931 - Status: OK,1,2024-02-21T20:29:02Z,FALSE,8.073483331998188
americano,hembra,NA,NA,20,tricolor,NA,63,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:33:14.345 - Status: OK,1,2024-02-21T20:33:14Z,FALSE,4.190233333905538
peruano,hembra,643.45,26,18,blanco,sano,58,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:36:16.201 - Status: OK,1,2024-02-21T20:36:16Z,FALSE,3.0309333324432375
andino,macho,995.75,NA,NA,marrón,NA,24,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:39:18.312 - Status: OK,1,2024-02-21T20:39:18Z,FALSE,3.035183334350586
peruano,hembra,793.19,NA,NA,negro,NA,38,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:43:32.042 - Status: OK,1,2024-02-21T20:43:32Z,FALSE,4.228833333651225
andino,hembra,677.18,NA,NA,marrón,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:47:30.704 - Status: OK,1,2024-02-21T20:47:30Z,FALSE,3.9776999990145367
peruano,macho,708.31,NA,20,negro,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-21 15:56:47.092 - Status: OK,1,2024-02-21T20:56:47Z,FALSE,9.273133333524068
híbrido,macho,599.12,NA,NA,pintado,NA,NA,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:20:47.247 - Status: ERR,1,2024-02-21T21:20:47Z,TRUE,24.002583332856496
andino,macho,671.32,NA,18,negro,sano,46,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:21:05.049 - Status: OK,1,2024-02-21T21:21:05Z,FALSE,0.29670000076293945
peruano,hembra,NA,NA,18,marrón,NA,26,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:22:41.505 - Status: OK,1,2024-02-21T21:22:41Z,FALSE,1.6076000014940897
peruano,hembra,799.82,28,NA,blanco,NA,36,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:23:15.813 - Status: OK,1,2024-02-21T21:23:15Z,FALSE,0.5717999974886576
híbrido,macho,948.55,29,NA,tricolor,NA,60,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:25:58.935 - Status: OK,1,2024-02-21T21:25:58Z,FALSE,2.7186999996503194
peruano,hembra,716.12,25,17,blanco,gordo,14,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:42:24.855 - Status: OK,1,2024-02-21T21:42:24Z,FALSE,16.432000001271565
andino,macho,NA,29,NA,tricolor,NA,54,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:43:21.334 - Status: OK,1,2024-02-21T21:43:21Z,FALSE,0.9413166681925456
híbrido,hembra,650.37,NA,16,tricolor,gordo,19,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:43:26.489 - Status: OK,1,2024-02-21T21:43:26Z,FALSE,0.0859166661898295
peruano,hembra,NA,25,NA,negro,NA,17,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:44:02.462 - Status: OK,1,2024-02-21T21:44:02Z,FALSE,0.5995499968528748
abisinio,macho,479.89,20,NA,gris,NA,18,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:48:58.937 - Status: OK,1,2024-02-21T21:48:58Z,FALSE,4.941250002384185
peruano,macho,999.31,25,NA,marrón,NA,25,Ser. No.: 6543BF2-X - Date: 2024-02-21 16:57:11.913 - Status: OK,1,2024-02-21T21:57:11Z,FALSE,8.216266667842865
híbrido,macho,1163.64,28,22,marrón,sano,37,Ser. No.: 6543BF2-X - Date: 2024-02-22 08:14:48.233 - Status: OK,1,2024-02-22T13:14:48Z,FALSE,NA
peruano,macho,727.91,26,21,blanco,sano,44,Ser. No.: 6543BF2-X - Date: 2024-02-22 08:16:36.408 - Status: OK,1,2024-02-22T13:16:36Z,FALSE,1.802916665871938
peruano,hembra,812.14,25,17,blanco,gordo,35,Ser. No.: 6543BF2-X - Date: 2024-02-22 08:26:48.763 - Status: OK,1,2024-02-22T13:26:48Z,FALSE,10.205916666984558
peruano,hembra,689.96,NA,19,marrón,sano,42,Ser. No.: 6543BF2-X - Date: 2024-02-22 08:38:55.282 - Status: OK,1,2024-02-22T13:38:55Z,FALSE,12.108650000890096
andino,macho,770.88,25,17,negro,gordo,59,Ser. No.: 6543BF2-X - Date: 2024-02-22 08:47:03.283 - Status: OK,1,2024-02-22T13:47:03Z,FALSE,8.133349998792012
andino,macho,800.9,30,18,tricolor,gordo,30,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:09:49.065 - Status: OK,1,2024-02-22T14:09:49Z,FALSE,22.763033334414164
peruano,hembra,NA,24,NA,blanco,NA,50,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:10:30.211 - Status: OK,1,2024-02-22T14:10:30Z,FALSE,0.6857666651407878
peruano,macho,974.72,NA,19,blanco,gordo,27,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:12:53.468 - Status: OK,1,2024-02-22T14:12:53Z,FALSE,2.38761666615804
andino,hembra,805.04,25,17,negro,gordo,22,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:14:22.788 - Status: OK,1,2024-02-22T14:14:22Z,FALSE,1.4886666695276896
híbrido,hembra,1060.48,19,21,tricolor,sano,54,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:25:23.666 - Status: OK,1,2024-02-22T14:25:23Z,FALSE,11.01463332970937
híbrido,macho,914.52,22,NA,blanco,NA,23,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:28:22.624 - Status: OK,1,2024-02-22T14:28:22Z,FALSE,2.982633336385091
peruano,hembra,636.81,26,18,marrón,sano,44,Ser. No.: 6543BF2-X - Date: 2024-02-22 09:48:14.606 - Status: OK,1,2024-02-22T14:48:14Z,FALSE,19.866366664568584
andino,macho,725.59,22,19,tricolor,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:00:55.998 - Status: OK,1,2024-02-22T15:00:55Z,FALSE,12.689866665999094
andino,macho,NA,26,19,blanco,NA,30,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:04:59.758 - Status: OK,1,2024-02-22T15:04:59Z,FALSE,4.062666666507721
abisinio,macho,471.43,23,14,gris,sano,36,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:07:40.122 - Status: OK,1,2024-02-22T15:07:40Z,FALSE,2.672733334700266
peruano,hembra,627.34,24,NA,blanco,NA,37,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:15:05.826 - Status: OK,1,2024-02-22T15:15:05Z,FALSE,7.428399999936421
peruano,hembra,734.9,27,18,pintado,sano,27,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:17:59.534 - Status: OK,1,2024-02-22T15:17:59Z,FALSE,2.895133332411448
peruano,macho,856.93,27,21,blanco,sano,38,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:18:16.717 - Status: OK,1,2024-02-22T15:18:16Z,FALSE,0.28638333479563394
andino,macho,731.95,28,16,blanco,gordo,31,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:20:35.84 - Status: OK,1,2024-02-22T15:20:35Z,FALSE,2.3187166651089988
andino,macho,NA,25,NA,marrón,NA,30,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:21:25.618 - Status: OK,1,2024-02-22T15:21:25Z,FALSE,0.8296333352724711
andino,macho,NA,23,17,rojizo,NA,34,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:22:15.149 - Status: OK,1,2024-02-22T15:22:15Z,FALSE,0.8255166649818421
peruano,hembra,785.78,NA,17,blanco,gordo,30,Ser. No.: 6543BF2-X - Date: 2024-02-22 10:55:56.106 - Status: OK,1,2024-02-22T15:55:56Z,FALSE,33.68261666695277
peruano,macho,757.17,NA,NA,marrón,NA,40,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:00:39.219 - Status: OK,1,2024-02-22T16:00:39Z,FALSE,4.71855000257492
peruano,hembra,761.62,24,19,blanco,sano,21,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:01:33.676 - Status: OK,1,2024-02-22T16:01:33Z,FALSE,0.907616666952769
andino,hembra,NA,23,16,rojizo,NA,14,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:04:23.082 - Status: OK,1,2024-02-22T16:04:23Z,FALSE,2.8234333316485087
peruano,hembra,824.72,30,18,negro,sano,49,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:08:59.068 - Status: OK,1,2024-02-22T16:08:59Z,FALSE,4.5997666676839195
peruano,macho,1025.45,NA,20,blanco,gordo,27,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:12:26.697 - Status: OK,1,2024-02-22T16:12:26Z,FALSE,3.4604833324750266
peruano,macho,832.15,28,NA,blanco,NA,31,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:12:33.049 - Status: OK,1,2024-02-22T16:12:33Z,FALSE,0.10586666663487752
peruano,macho,892.66,25,19,blanco,sano,39,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:15:42.466 - Status: OK,1,2024-02-22T16:15:42Z,FALSE,3.1569500009218854
peruano,macho,822.52,25,21,marrón,sano,49,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:23:18.162 - Status: OK,1,2024-02-22T16:23:18Z,FALSE,7.594933331012726
abisinio,macho,546.48,26,NA,negro,NA,53,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:38:07.232 - Status: OK,1,2024-02-22T16:38:07Z,FALSE,14.817833336194356
peruano,hembra,NA,24,18,blanco,NA,41,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:39:33.786 - Status: OK,1,2024-02-22T16:39:33Z,FALSE,1.4425666650136313
peruano,hembra,NA,22,19,pintado,NA,42,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:41:59.665 - Status: OK,1,2024-02-22T16:41:59Z,FALSE,2.43131666580836
peruano,hembra,684.02,26,18,negro,sano,21,Ser. No.: 6543BF2-X - Date: 2024-02-22 11:59:57.273 - Status: OK,1,2024-02-22T16:59:57Z,FALSE,17.960133334000904
americano,hembra,NA,NA,NA,blanco,NA,12,Ser. No.: 6543BF2-X - Date: 2024-02-22 12:03:15.884 - Status: OK,1,2024-02-22T17:03:15Z,FALSE,3.3101833343505858
híbrido,macho,821.1,31,NA,pintado,NA,26,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:02:21.848 - Status: OK,1,2024-02-22T18:02:21Z,FALSE,NA
andino,hembra,NA,20,19,negro,NA,20,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:13:42.908 - Status: OK,1,2024-02-22T18:13:42Z,FALSE,11.350999999046326
andino,macho,781.08,23,15,negro,gordo,64,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:19:45.272 - Status: OK,1,2024-02-22T18:19:45Z,FALSE,6.039400001366933
andino,macho,635.97,23,17,negro,sano,53,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:26:13.423 - Status: OK,1,2024-02-22T18:26:13Z,FALSE,6.4691833337148035
peruano,macho,984.46,27,NA,blanco,NA,44,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:27:11.622 - Status: OK,1,2024-02-22T18:27:11Z,FALSE,0.9699833313624064
peruano,macho,992.91,NA,NA,blanco,NA,34,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:28:47.589 - Status: OK,1,2024-02-22T18:28:47Z,FALSE,1.5994500001271563
híbrido,macho,NA,31,25,blanco,NA,35,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:32:52.598 - Status: OK,1,2024-02-22T18:32:52Z,FALSE,4.083483334382375
andino,macho,1030.08,24,18,marrón,gordo,36,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:34:45.05 - Status: OK,1,2024-02-22T18:34:45Z,FALSE,1.8741999983787536
peruano,hembra,602.69,25,18,negro,sano,33,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:35:15.255 - Status: OK,1,2024-02-22T18:35:15Z,FALSE,0.5034166693687439
andino,macho,734.73,NA,17,rojizo,sano,64,Ser. No.: 6543BF2-X - Date: 2024-02-22 13:37:58.375 - Status: OK,1,2024-02-22T18:37:58Z,FALSE,2.718666664759318
americano,macho,NA,31,NA,gris,NA,37,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:01:40.363 - Status: OK,1,2024-02-22T19:01:40Z,FALSE,23.69979999860128
peruano,hembra,710.9,NA,18,blanco,sano,31,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:02:12.053 - Status: OK,1,2024-02-22T19:02:12Z,FALSE,0.528166667620341
peruano,hembra,601.58,NA,NA,marrón,NA,19,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:07:52.686 - Status: OK,1,2024-02-22T19:07:52Z,FALSE,5.677216668923696
andino,hembra,662.74,21,NA,negro,NA,52,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:12:29.884 - Status: OK,1,2024-02-22T19:12:29Z,FALSE,4.6199666659037275
andino,macho,NA,27,NA,negro,NA,32,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:13:19.294 - Status: OK,1,2024-02-22T19:13:19Z,FALSE,0.8234999974568685
andino,macho,890.23,25,19,negro,sano,52,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:14:53.942 - Status: OK,1,2024-02-22T19:14:53Z,FALSE,1.5774666666984558
híbrido,hembra,NA,33,NA,marrón,NA,51,Ser. No.: 6543BF2-X - Date: 2024-02-22 14:21:02.857 - Status: OK,1,2024-02-22T19:21:02Z,FALSE,6.1485833366711935
